  Freq              AMPL              PHASE          REAL          IMAG
 0.3780000E+02   0.1020178E+01  -0.6163253E+00   0.1020119E+01  -0.1097375E-01
 0.3800000E+02   0.1020742E+01  -0.6244993E+00   0.1020682E+01  -0.1112543E-01
 0.3820000E+02   0.1021305E+01  -0.6348013E+00   0.1021242E+01  -0.1131518E-01
 0.3840000E+02   0.1021861E+01  -0.6470293E+00   0.1021796E+01  -0.1153942E-01
 0.3860000E+02   0.1022413E+01  -0.6610028E+00   0.1022345E+01  -0.1179499E-01
 0.3880000E+02   0.1022962E+01  -0.6766684E+00   0.1022890E+01  -0.1208099E-01
 0.3900000E+02   0.1023510E+01  -0.6941712E+00   0.1023435E+01  -0.1240010E-01
 0.3920000E+02   0.1024058E+01  -0.7138595E+00   0.1023978E+01  -0.1275861E-01
 0.3940000E+02   0.1024602E+01  -0.7362074E+00   0.1024518E+01  -0.1316500E-01
 0.3960000E+02   0.1025134E+01  -0.7616717E+00   0.1025044E+01  -0.1362740E-01
 0.3980000E+02   0.1025639E+01  -0.7905306E+00   0.1025542E+01  -0.1415067E-01
 0.4000000E+02   0.1026101E+01  -0.8227593E+00   0.1025995E+01  -0.1473416E-01
 0.4020000E+02   0.1026501E+01  -0.8579771E+00   0.1026386E+01  -0.1537080E-01
 0.4040000E+02   0.1026825E+01  -0.8954627E+00   0.1026700E+01  -0.1604736E-01
 0.4060000E+02   0.1027060E+01  -0.9342130E+00   0.1026924E+01  -0.1674557E-01
 0.4080000E+02   0.1027201E+01  -0.9730290E+00   0.1027053E+01  -0.1744367E-01
 0.4100000E+02   0.1027249E+01  -0.1010626E+01   0.1027089E+01  -0.1811844E-01
 0.4120000E+02   0.1027210E+01  -0.1045770E+01   0.1027039E+01  -0.1874772E-01
 0.4140000E+02   0.1027100E+01  -0.1077427E+01   0.1026918E+01  -0.1931310E-01
 0.4160000E+02   0.1026935E+01  -0.1104876E+01   0.1026744E+01  -0.1980191E-01
 0.4180000E+02   0.1026736E+01  -0.1127735E+01   0.1026538E+01  -0.2020762E-01
 0.4200000E+02   0.1026521E+01  -0.1145886E+01   0.1026316E+01  -0.2052852E-01
 0.4220000E+02   0.1026305E+01  -0.1159352E+01   0.1026095E+01  -0.2076536E-01
 0.4240000E+02   0.1026103E+01  -0.1168210E+01   0.1025890E+01  -0.2091988E-01
 0.4260000E+02   0.1025932E+01  -0.1172613E+01   0.1025717E+01  -0.2099522E-01
 0.4280000E+02   0.1025810E+01  -0.1172903E+01   0.1025595E+01  -0.2099791E-01
 0.4300000E+02   0.1025755E+01  -0.1169724E+01   0.1025541E+01  -0.2093988E-01
 0.4320000E+02   0.1025781E+01  -0.1164053E+01   0.1025570E+01  -0.2083891E-01
 0.4340000E+02   0.1025899E+01  -0.1157113E+01   0.1025690E+01  -0.2071707E-01
 0.4360000E+02   0.1026110E+01  -0.1150219E+01   0.1025904E+01  -0.2059789E-01
 0.4380000E+02   0.1026412E+01  -0.1144617E+01   0.1026207E+01  -0.2050360E-01
 0.4400000E+02   0.1026794E+01  -0.1141385E+01   0.1026590E+01  -0.2045332E-01
 0.4420000E+02   0.1027245E+01  -0.1141394E+01   0.1027041E+01  -0.2046248E-01
 0.4440000E+02   0.1027751E+01  -0.1145325E+01   0.1027546E+01  -0.2054307E-01
 0.4460000E+02   0.1028300E+01  -0.1153707E+01   0.1028091E+01  -0.2070443E-01
 0.4480000E+02   0.1028874E+01  -0.1166960E+01   0.1028661E+01  -0.2095395E-01
 0.4500000E+02   0.1029460E+01  -0.1185418E+01   0.1029240E+01  -0.2129744E-01
 0.4520000E+02   0.1030039E+01  -0.1209321E+01   0.1029810E+01  -0.2173904E-01
 0.4540000E+02   0.1030593E+01  -0.1238783E+01   0.1030352E+01  -0.2228055E-01
 0.4560000E+02   0.1031100E+01  -0.1273736E+01   0.1030845E+01  -0.2292038E-01
 0.4580000E+02   0.1031536E+01  -0.1313863E+01   0.1031265E+01  -0.2365233E-01
 0.4600000E+02   0.1031880E+01  -0.1358528E+01   0.1031590E+01  -0.2446439E-01
 0.4620000E+02   0.1032108E+01  -0.1406730E+01   0.1031797E+01  -0.2533784E-01
 0.4640000E+02   0.1032201E+01  -0.1457079E+01   0.1031867E+01  -0.2624689E-01
 0.4660000E+02   0.1032146E+01  -0.1507813E+01   0.1031789E+01  -0.2715914E-01
 0.4680000E+02   0.1031940E+01  -0.1556893E+01   0.1031559E+01  -0.2803736E-01
 0.4700000E+02   0.1031588E+01  -0.1602169E+01   0.1031185E+01  -0.2884267E-01
 0.4720000E+02   0.1031111E+01  -0.1641621E+01   0.1030688E+01  -0.2953905E-01
 0.4740000E+02   0.1030538E+01  -0.1673626E+01   0.1030099E+01  -0.3009803E-01
 0.4760000E+02   0.1029907E+01  -0.1697163E+01   0.1029455E+01  -0.3050249E-01
 0.4780000E+02   0.1029256E+01  -0.1711914E+01   0.1028797E+01  -0.3074809E-01
 0.4800000E+02   0.1028624E+01  -0.1718214E+01   0.1028161E+01  -0.3084224E-01
 0.4820000E+02   0.1028039E+01  -0.1716886E+01   0.1027577E+01  -0.3080090E-01
 0.4840000E+02   0.1027525E+01  -0.1709025E+01   0.1027068E+01  -0.3064458E-01
 0.4860000E+02   0.1027096E+01  -0.1695788E+01   0.1026646E+01  -0.3039459E-01
 0.4880000E+02   0.1026760E+01  -0.1678245E+01   0.1026319E+01  -0.3007042E-01
 0.4900000E+02   0.1026523E+01  -0.1657302E+01   0.1026093E+01  -0.2968841E-01
 0.4920000E+02   0.1026389E+01  -0.1633699E+01   0.1025972E+01  -0.2926190E-01
 0.4940000E+02   0.1026363E+01  -0.1608079E+01   0.1025958E+01  -0.2880239E-01
 0.4960000E+02   0.1026452E+01  -0.1581091E+01   0.1026061E+01  -0.2832159E-01
 0.4980000E+02   0.1026665E+01  -0.1553530E+01   0.1026288E+01  -0.2783381E-01
 0.5000000E+02   0.1027013E+01  -0.1526447E+01   0.1026648E+01  -0.2735795E-01
 0.5020000E+02   0.1027502E+01  -0.1501213E+01   0.1027149E+01  -0.2691860E-01
 0.5040000E+02   0.1028135E+01  -0.1479483E+01   0.1027792E+01  -0.2654539E-01
 0.5060000E+02   0.1028906E+01  -0.1463078E+01   0.1028570E+01  -0.2627080E-01
 0.5080000E+02   0.1029800E+01  -0.1453797E+01   0.1029469E+01  -0.2612687E-01
 0.5100000E+02   0.1030795E+01  -0.1453231E+01   0.1030464E+01  -0.2614194E-01
 0.5120000E+02   0.1031862E+01  -0.1462637E+01   0.1031526E+01  -0.2633834E-01
 0.5140000E+02   0.1032968E+01  -0.1482902E+01   0.1032622E+01  -0.2673180E-01
 0.5160000E+02   0.1034080E+01  -0.1514578E+01   0.1033719E+01  -0.2733208E-01
 0.5180000E+02   0.1035164E+01  -0.1557968E+01   0.1034781E+01  -0.2814437E-01
 0.5200000E+02   0.1036185E+01  -0.1613180E+01   0.1035774E+01  -0.2917024E-01
 0.5220000E+02   0.1037106E+01  -0.1680150E+01   0.1036660E+01  -0.3040788E-01
 0.5240000E+02   0.1037888E+01  -0.1758585E+01   0.1037399E+01  -0.3185100E-01
 0.5260000E+02   0.1038489E+01  -0.1847868E+01   0.1037949E+01  -0.3348691E-01
 0.5280000E+02   0.1038864E+01  -0.1946923E+01   0.1038264E+01  -0.3529404E-01
 0.5300000E+02   0.1038967E+01  -0.2054088E+01   0.1038299E+01  -0.3723961E-01
 0.5320000E+02   0.1038755E+01  -0.2167024E+01   0.1038012E+01  -0.3927814E-01
 0.5340000E+02   0.1038193E+01  -0.2282694E+01   0.1037370E+01  -0.4135124E-01
 0.5360000E+02   0.1037257E+01  -0.2397418E+01   0.1036349E+01  -0.4338909E-01
 0.5380000E+02   0.1035936E+01  -0.2507022E+01   0.1034945E+01  -0.4531375E-01
 0.5400000E+02   0.1034241E+01  -0.2607081E+01   0.1033171E+01  -0.4704397E-01
