  Freq              AMPL              PHASE          REAL          IMAG
 0.3460000E+02   0.9886776E+00  -0.1398124E+00   0.9886746E+00  -0.2412556E-02
 0.3480000E+02   0.9897492E+00  -0.2044036E+00   0.9897429E+00  -0.3530939E-02
 0.3500000E+02   0.9907154E+00  -0.2629332E+00   0.9907050E+00  -0.4546426E-02
 0.3520000E+02   0.9916051E+00  -0.3158714E+00   0.9915900E+00  -0.5466687E-02
 0.3540000E+02   0.9924396E+00  -0.3637989E+00   0.9924196E+00  -0.6301442E-02
 0.3560000E+02   0.9932346E+00  -0.4072937E+00   0.9932095E+00  -0.7060464E-02
 0.3580000E+02   0.9940023E+00  -0.4468863E+00   0.9939721E+00  -0.7752778E-02
 0.3600000E+02   0.9947520E+00  -0.4830587E+00   0.9947166E+00  -0.8386619E-02
 0.3620000E+02   0.9954912E+00  -0.5162560E+00   0.9954508E+00  -0.8969620E-02
 0.3640000E+02   0.9962259E+00  -0.5468922E+00   0.9961805E+00  -0.9508901E-02
 0.3660000E+02   0.9969608E+00  -0.5753460E+00   0.9969105E+00  -0.1001099E-01
 0.3680000E+02   0.9976993E+00  -0.6019559E+00   0.9976442E+00  -0.1048175E-01
 0.3700000E+02   0.9984444E+00  -0.6270219E+00   0.9983846E+00  -0.1092635E-01
 0.3720000E+02   0.9991987E+00  -0.6508178E+00   0.9991342E+00  -0.1134957E-01
 0.3740000E+02   0.9999645E+00  -0.6736083E+00   0.9998954E+00  -0.1175599E-01
 0.3760000E+02   0.1000744E+01  -0.6956624E+00   0.1000670E+01  -0.1215033E-01
 0.3780000E+02   0.1001538E+01  -0.7172554E+00   0.1001459E+01  -0.1253739E-01
 0.3800000E+02   0.1002348E+01  -0.7386626E+00   0.1002264E+01  -0.1292200E-01
 0.3820000E+02   0.1003173E+01  -0.7601487E+00   0.1003085E+01  -0.1330881E-01
 0.3840000E+02   0.1004013E+01  -0.7819613E+00   0.1003920E+01  -0.1370215E-01
 0.3860000E+02   0.1004867E+01  -0.8043297E+00   0.1004768E+01  -0.1410607E-01
 0.3880000E+02   0.1005733E+01  -0.8274682E+00   0.1005628E+01  -0.1452434E-01
 0.3900000E+02   0.1006609E+01  -0.8515767E+00   0.1006498E+01  -0.1496050E-01
 0.3920000E+02   0.1007491E+01  -0.8768339E+00   0.1007373E+01  -0.1541768E-01
 0.3940000E+02   0.1008376E+01  -0.9033798E+00   0.1008251E+01  -0.1589836E-01
 0.3960000E+02   0.1009258E+01  -0.9312897E+00   0.1009125E+01  -0.1640384E-01
 0.3980000E+02   0.1010133E+01  -0.9605489E+00   0.1009991E+01  -0.1693383E-01
 0.4000000E+02   0.1010995E+01  -0.9910390E+00   0.1010843E+01  -0.1748620E-01
 0.4020000E+02   0.1011839E+01  -0.1022544E+01   0.1011678E+01  -0.1805709E-01
 0.4040000E+02   0.1012663E+01  -0.1054777E+01   0.1012491E+01  -0.1864138E-01
 0.4060000E+02   0.1013465E+01  -0.1087408E+01   0.1013282E+01  -0.1923324E-01
 0.4080000E+02   0.1014246E+01  -0.1120098E+01   0.1014052E+01  -0.1982664E-01
 0.4100000E+02   0.1015007E+01  -0.1152518E+01   0.1014802E+01  -0.2041573E-01
 0.4120000E+02   0.1015753E+01  -0.1184355E+01   0.1015536E+01  -0.2099504E-01
 0.4140000E+02   0.1016488E+01  -0.1215343E+01   0.1016260E+01  -0.2155986E-01
 0.4160000E+02   0.1017220E+01  -0.1245284E+01   0.1016980E+01  -0.2210682E-01
 0.4180000E+02   0.1017956E+01  -0.1274100E+01   0.1017704E+01  -0.2263467E-01
 0.4200000E+02   0.1018706E+01  -0.1301870E+01   0.1018444E+01  -0.2314498E-01
 0.4220000E+02   0.1019479E+01  -0.1328850E+01   0.1019205E+01  -0.2364248E-01
 0.4240000E+02   0.1020282E+01  -0.1355457E+01   0.1019996E+01  -0.2413474E-01
 0.4260000E+02   0.1021117E+01  -0.1382208E+01   0.1020820E+01  -0.2463112E-01
 0.4280000E+02   0.1021986E+01  -0.1409643E+01   0.1021677E+01  -0.2514131E-01
 0.4300000E+02   0.1022886E+01  -0.1438240E+01   0.1022564E+01  -0.2567381E-01
 0.4320000E+02   0.1023812E+01  -0.1468356E+01   0.1023476E+01  -0.2623502E-01
 0.4340000E+02   0.1024759E+01  -0.1500214E+01   0.1024407E+01  -0.2682888E-01
 0.4360000E+02   0.1025720E+01  -0.1533915E+01   0.1025352E+01  -0.2745715E-01
 0.4380000E+02   0.1026690E+01  -0.1569464E+01   0.1026305E+01  -0.2811991E-01
 0.4400000E+02   0.1027666E+01  -0.1606804E+01   0.1027262E+01  -0.2881610E-01
 0.4420000E+02   0.1028644E+01  -0.1645831E+01   0.1028219E+01  -0.2954390E-01
 0.4440000E+02   0.1029621E+01  -0.1686413E+01   0.1029175E+01  -0.3030093E-01
 0.4460000E+02   0.1030596E+01  -0.1728391E+01   0.1030127E+01  -0.3108437E-01
 0.4480000E+02   0.1031569E+01  -0.1771586E+01   0.1031076E+01  -0.3189104E-01
 0.4500000E+02   0.1032540E+01  -0.1815807E+01   0.1032021E+01  -0.3271758E-01
 0.4520000E+02   0.1033511E+01  -0.1860869E+01   0.1032966E+01  -0.3356077E-01
 0.4540000E+02   0.1034487E+01  -0.1906619E+01   0.1033914E+01  -0.3441805E-01
